0.42215, 0.30093, 4.10481
0.25851, 0.48606, 4.05605
0.15823, 0.28206, 4.01105
0.17016, 0.26155, 4.02002
0.21272, 0.00417, 3.90827
0.23984, 0.36591, 3.95918
0.24888, 0.48649, 3.98163
0.43646, 0.04074, 4.00071
0.50357, -0.20659, 3.87421
0.52907, -0.27041, 3.83511
0.27812, -0.00470, 4.00151
0.28204, -0.10285, 3.99462
0.27995, -0.11301, 3.97874
0.28531, -0.12224, 4.00660
0.20478, -0.54239, 3.87522
0.15730, -0.88078, 3.83951
0.22312, -0.94756, 3.87075
0.31948, -0.57769, 3.99774
0.29087, -0.88191, 3.96619
0.28153, -0.95556, 3.90094
0.42943, 0.31576, 4.09688
0.25870, 0.48563, 4.05111
0.15823, 0.28443, 4.00610
0.13680, 0.34621, 4.03696
0.07573, 0.11986, 4.00067
0.19701, 0.39516, 3.98332
0.22597, 0.49660, 3.99042
0.35993, 0.04088, 3.94589
0.50179, -0.19527, 3.87588
0.52009, -0.25455, 3.82981
0.29109, 0.06229, 4.02255
0.27231, -0.00711, 3.98547
0.27809, -0.05875, 3.95509
0.26797, -0.02640, 4.00777
0.20920, -0.54990, 3.86392
0.16028, -0.87691, 3.77560
0.15635, -0.95131, 3.70434
0.31949, -0.58062, 3.98869
0.28357, -0.90539, 3.94119
0.28795, -0.98543, 3.88840
0.44501, 0.31590, 4.09150
0.26430, 0.47434, 4.04722
0.15889, 0.28407, 4.00475
0.12120, 0.38239, 4.04210
0.05253, 0.11070, 4.00242
0.16019, 0.38596, 3.99309
0.19608, 0.47771, 3.99483
0.34074, 0.04720, 3.91465
0.50226, -0.18832, 3.87365
0.51758, -0.25014, 3.82916
0.30015, 0.07573, 4.02461
0.28299, 0.01362, 3.96418
0.29481, -0.05369, 3.91443
0.27215, -0.01426, 3.99821
0.21626, -0.55134, 3.84557
0.15615, -0.86306, 3.69118
0.13519, -0.94117, 3.60307
0.32033, -0.58015, 3.97620
0.29708, -0.91100, 3.94084
0.28635, -0.98536, 3.88763
0.45678, 0.31715, 4.07644
0.26782, 0.46711, 4.04460
0.15975, 0.28332, 4.00341
0.11497, 0.39787, 4.04416
0.02791, 0.13021, 4.00810
0.14556, 0.39161, 3.99370
0.18500, 0.47900, 3.99320
0.36139, 0.20444, 3.89573
0.47209, -0.07206, 3.83400
0.47607, -0.14859, 3.82998
0.30433, 0.08348, 4.02418
0.28691, 0.02654, 3.95029
0.30233, -0.05215, 3.89271
0.27533, 0.00170, 3.97805
0.22399, -0.55273, 3.81838
0.15979, -0.83788, 3.59537
0.11471, -0.89284, 3.47486
0.32250, -0.58191, 3.96177
0.30478, -0.91261, 3.94089
0.29388, -0.98034, 3.86101
0.46835, 0.47307, 3.97274
0.26997, 0.46308, 4.03962
0.45841, 0.35149, 4.01705
0.10963, 0.40641, 4.03997
0.03932, 0.14532, 3.99363
0.14343, 0.40667, 3.97602
0.18244, 0.49345, 3.97069
0.50060, 0.16174, 3.95281
0.48280, -0.08365, 3.83132
0.48746, -0.16013, 3.82736
0.29396, 0.14119, 4.00820
0.28718, 0.09972, 3.93034
0.35260, 0.00138, 3.86584
0.22875, 0.03644, 3.94646
0.20684, -0.54367, 3.73511
0.16888, -0.82803, 3.51029
0.15197, -0.86825, 3.39908
0.32608, -0.58310, 3.94804
0.30838, -0.91059, 3.92785
0.30629, -0.95061, 3.81323
0.46560, 0.48820, 3.91270
0.27227, 0.45948, 4.03019
0.50287, 0.37207, 3.99178
0.10568, 0.41035, 4.02829
0.05953, 0.11747, 3.94737
0.15234, 0.39818, 3.93952
0.18903, 0.48676, 3.93525
0.51937, 0.14955, 3.92425
0.48492, -0.13283, 3.81406
0.48413, -0.19040, 3.78113
0.29509, 0.14771, 3.98196
0.29337, 0.10505, 3.90564
0.38731, 0.00899, 3.85253
0.20778, 0.02544, 3.89455
0.20071, -0.53506, 3.68670
0.18947, -0.82364, 3.44222
