0.23926, 0.67710, 3.90767
0.25293, 0.48976, 3.87656
0.35665, 0.37950, 3.80637
0.10034, 0.39397, 3.86605
0.04121, 0.09755, 3.82668
-0.01061, -0.12939, 3.69360
-0.00946, -0.22296, 3.65992
0.47896, 0.09395, 3.82232
0.47185, -0.17563, 3.66145
0.45756, -0.24585, 3.64506
0.25871, 0.12975, 3.84080
0.24771, 0.07244, 3.78110
0.30465, 0.01104, 3.74939
0.18931, 0.01755, 3.78252
0.27543, -0.61090, 3.79726
0.14472, -0.84974, 3.46374
0.12192, -0.89126, 3.34794
0.31192, -0.55131, 3.80052
0.13435, -0.86000, 3.45120
0.11155, -0.90153, 3.33539
0.24083, 0.68377, 3.88639
0.25115, 0.49157, 3.87343
0.38554, 0.38281, 3.80592
0.09959, 0.39532, 3.86389
0.03947, 0.09480, 3.81616
0.02181, -0.16246, 3.67765
0.00734, -0.24244, 3.66263
0.47697, 0.11146, 3.79513
0.47752, -0.13652, 3.66244
0.46263, -0.22036, 3.62969
0.25927, 0.11854, 3.82917
0.25080, 0.05727, 3.76618
0.31657, -0.01296, 3.73111
0.18687, -0.00636, 3.76133
0.16261, -0.55919, 3.58372
0.14242, -0.86971, 3.40475
0.12838, -0.89475, 3.29137
0.30985, -0.55861, 3.78482
0.14444, -0.85385, 3.40671
0.12366, -0.89673, 3.28554
0.23891, 0.69072, 3.86468
0.24694, 0.48735, 3.85394
0.39991, 0.38099, 3.80152
0.09015, 0.39276, 3.83202
0.04385, 0.08676, 3.77369
0.03575, -0.17069, 3.66960
0.03496, -0.23861, 3.62472
0.47524, 0.10392, 3.74990
0.47483, -0.14905, 3.62558
0.45895, -0.22420, 3.58895
0.25597, 0.11073, 3.81284
0.25152, 0.04880, 3.75074
0.32284, -0.02672, 3.71522
0.18325, -0.01996, 3.74152
0.15081, -0.53064, 3.53295
0.15038, -0.85036, 3.32701
0.12886, -0.88414, 3.20027
0.30738, -0.56566, 3.75986
0.15300, -0.83562, 3.34087
0.14277, -0.88098, 3.21101
0.23228, 0.69426, 3.80736
0.23727, 0.47816, 3.80608
0.40388, 0.38176, 3.76636
0.08268, 0.38579, 3.78495
0.03486, 0.09116, 3.72856
0.04726, -0.18492, 3.62788
0.04020, -0.25077, 3.56771
0.47525, 0.10061, 3.72670
0.46817, -0.16694, 3.59272
0.45570, -0.23387, 3.56570
0.24948, 0.09593, 3.76641
0.24818, 0.03355, 3.70410
0.32311, -0.03954, 3.67893
0.17797, -0.03747, 3.69100
0.13738, -0.51929, 3.45536
0.16618, -0.84054, 3.24224
0.12941, -0.87107, 3.12874
0.30598, -0.56670, 3.72311
0.16167, -0.81065, 3.27259
0.15607, -0.85609, 3.14183
0.22450, 0.69962, 3.76087
0.23145, 0.47339, 3.76348
0.39639, 0.37093, 3.72223
0.07504, 0.38348, 3.75249
0.02649, 0.07984, 3.68407
0.05055, -0.18924, 3.61576
0.04247, -0.25589, 3.54653
0.47349, 0.07953, 3.67746
0.46302, -0.17666, 3.57313
0.45037, -0.24480, 3.53602
0.24546, 0.08709, 3.72096
0.24384, 0.02491, 3.65788
0.31870, -0.05020, 3.62750
0.17302, -0.04421, 3.64668
0.14852, -0.52371, 3.41327
0.18093, -0.84147, 3.18124
0.13551, -0.86241, 3.07808
0.30324, -0.58104, 3.70328
0.16716, -0.80104, 3.22456
0.16010, -0.84612, 3.10006
0.22212, 0.70375, 3.74369
