0.17797, 0.71375, 3.81070
0.17998, 0.48755, 3.83197
0.33265, 0.39288, 3.78537
0.01865, 0.39786, 3.81920
-0.03529, 0.15854, 3.75526
0.01650, -0.12369, 3.59851
0.03376, -0.21777, 3.55077
0.40866, 0.09409, 3.73072
0.44398, -0.19284, 3.63370
0.42380, -0.23441, 3.61060
0.20558, 0.13031, 3.78614
0.20478, 0.07563, 3.72281
0.27951, 0.00672, 3.69743
0.13821, 0.00896, 3.70781
0.13037, -0.52498, 3.56981
0.14853, -0.86780, 3.45759
0.14033, -0.92726, 3.37268
0.29721, -0.55430, 3.76758
0.13456, -0.87821, 3.44103
0.12570, -0.91261, 3.34097
0.16484, 0.71761, 3.80006
0.17633, 0.49517, 3.81345
0.33441, 0.39243, 3.77277
0.01550, 0.39792, 3.80817
-0.03727, 0.13891, 3.72627
-0.01513, -0.10969, 3.60412
-0.00484, -0.18276, 3.54750
0.40979, 0.09355, 3.72713
0.45078, -0.16015, 3.64650
0.43806, -0.22125, 3.60879
0.20044, 0.13162, 3.76789
0.19909, 0.07547, 3.70429
0.27558, 0.00532, 3.68429
0.12947, 0.00735, 3.68216
0.13128, -0.52426, 3.57057
0.14571, -0.85131, 3.46487
0.13760, -0.92607, 3.37102
0.27678, -0.55585, 3.70626
0.14258, -0.87648, 3.44394
0.12695, -0.92545, 3.34734
0.16208, 0.71443, 3.78908
0.16534, 0.49998, 3.76583
0.32860, 0.39470, 3.73908
0.00758, 0.40216, 3.75808
-0.04391, 0.13604, 3.68484
-0.03978, -0.08712, 3.57511
-0.03320, -0.16937, 3.52653
0.40324, 0.09906, 3.69226
0.42763, -0.13056, 3.59878
0.43016, -0.21580, 3.56136
0.18800, 0.12551, 3.71923
0.18929, 0.06736, 3.65524
0.26575, -0.00292, 3.63326
0.11961, -0.00192, 3.63461
0.13577, -0.52641, 3.56791
0.14737, -0.85180, 3.46425
0.13715, -0.92587, 3.37074
0.28741, -0.53587, 3.62595
0.14542, -0.87646, 3.44382
0.12778, -0.92893, 3.34984
0.14752, 0.70571, 3.75360
0.15727, 0.50445, 3.73495
0.32332, 0.40124, 3.71149
-0.00016, 0.40619, 3.71328
-0.05260, 0.15169, 3.64557
-0.05238, -0.07217, 3.53826
-0.04885, -0.16222, 3.50424
0.38803, 0.10576, 3.64516
0.41717, -0.15685, 3.52760
0.41870, -0.22443, 3.47616
0.17668, 0.12987, 3.67923
0.17979, 0.07315, 3.61398
0.25640, 0.00380, 3.59022
0.11039, 0.00316, 3.59423
0.13977, -0.52875, 3.56398
0.14980, -0.85415, 3.46195
0.13681, -0.92572, 3.37053
0.28496, -0.51690, 3.54916
0.26632, -0.88500, 3.68551
0.22047, -0.90565, 3.57110
0.14208, 0.69701, 3.70699
0.15450, 0.50982, 3.71640
0.31591, 0.40151, 3.66659
-0.00323, 0.41186, 3.67143
-0.06393, 0.17010, 3.59423
-0.05789, -0.06607, 3.50698
-0.05974, -0.15293, 3.45876
0.38061, 0.10988, 3.60981
0.40894, -0.16771, 3.48665
0.41124, -0.22392, 3.42368
0.16893, 0.13752, 3.65242
0.17051, 0.08288, 3.58442
0.24523, 0.01342, 3.56014
0.09855, 0.01882, 3.55820
0.14281, -0.53009, 3.55774
0.15185, -0.85730, 3.45841
0.13656, -0.92562, 3.37037
0.28625, -0.50126, 3.48805
0.30226, -0.88371, 3.71881
0.24668, -0.90175, 3.60772
0.14055, 0.70589, 3.67846
0.14869, 0.52524, 3.68378
0.31281, 0.40575, 3.64535
-0.00621, 0.41549, 3.64598
-0.07188, 0.16689, 3.54915
-0.06192, -0.06572, 3.47693
-0.06165, -0.15348, 3.42681
0.37582, 0.12139, 3.58543
0.40596, -0.17162, 3.46674
0.39685, -0.21011, 3.39055
0.16352, 0.14530, 3.62658
0.16582, 0.08942, 3.55938
0.24038, 0.02002, 3.53662
0.09426, 0.02443, 3.53551
0.14399, -0.52987, 3.53799
0.15332, -0.85998, 3.45564
0.13638, -0.92557, 3.37019
0.28511, -0.49191, 3.44011
0.31409, -0.85443, 3.66717
0.31263, -0.93911, 3.61458
0.13972, 0.70914, 3.66377
0.14472, 0.53133, 3.66150
0.31104, 0.40909, 3.62888
-0.01242, 0.41999, 3.62190
-0.07504, 0.16718, 3.53110
-0.06401, -0.06941, 3.44499
-0.06069, -0.15701, 3.40232
0.37266, 0.12866, 3.56830
0.40367, -0.17398, 3.44633
0.39164, -0.20879, 3.37309
0.15765, 0.15269, 3.59906
0.16102, 0.09730, 3.53150
0.23679, 0.02617, 3.51072
0.08858, 0.03165, 3.50401
0.14222, -0.53012, 3.52075
0.15445, -0.86195, 3.45341
0.13631, -0.92556, 3.37009
0.27753, -0.49263, 3.40722
0.31238, -0.87416, 3.57131
0.34014, -0.95455, 3.54631
0.13844, 0.71195, 3.64650
0.14052, 0.53034, 3.61900
0.30861, 0.40741, 3.58603
-0.02160, 0.41860, 3.58812
-0.07727, 0.16735, 3.51851
-0.06370, -0.07251, 3.42247
-0.05790, -0.16109, 3.38643
0.37082, 0.13244, 3.54947
0.40487, -0.13002, 3.41996
0.39091, -0.20061, 3.35983
0.15462, 0.15456, 3.57651
0.15793, 0.09837, 3.51065
0.23468, 0.02638, 3.49232
0.08523, 0.03173, 3.48397
0.13770, -0.53036, 3.50319
0.16803, -0.86972, 3.44657
0.13633, -0.92574, 3.36988
0.26741, -0.49665, 3.37784
0.27278, -0.87207, 3.47931
0.33043, -0.93647, 3.44892
0.13686, 0.71886, 3.61347
0.13811, 0.53202, 3.60236
0.30653, 0.40750, 3.56618
-0.02576, 0.41984, 3.57275
-0.08160, 0.17565, 3.50396
-0.06259, -0.07580, 3.40513
-0.05439, -0.16509, 3.37293
0.36923, 0.13430, 3.53215
0.39872, -0.09739, 3.40450
0.39107, -0.19428, 3.35323
0.15110, 0.15746, 3.56037
0.15396, 0.10098, 3.49470
0.23007, 0.03043, 3.47463
0.08175, 0.03234, 3.47001
0.13345, -0.53040, 3.48769
0.17389, -0.87418, 3.44184
0.13640, -0.92604, 3.36962
0.26335, -0.49967, 3.33221
0.27268, -0.87100, 3.41942
0.31599, -0.93354, 3.36741
0.13629, 0.72337, 3.59677
0.13668, 0.53414, 3.59055
0.30476, 0.40883, 3.54910
-0.02888, 0.42045, 3.55412
-0.08342, 0.17792, 3.49420
-0.06112, -0.07872, 3.38051
-0.04902, -0.16956, 3.35557
0.36804, 0.13503, 3.51658
0.38199, -0.08222, 3.37839
0.38951, -0.18172, 3.32299
0.14852, 0.15990, 3.54625
0.15119, 0.10306, 3.48046
0.22728, 0.03369, 3.46036
0.07900, 0.03222, 3.45651
0.13021, -0.53072, 3.47618
0.17631, -0.87599, 3.43829
0.13657, -0.92646, 3.36908
0.26194, -0.50168, 3.30574
0.25743, -0.86827, 3.31432
0.28354, -0.94108, 3.27784
0.13628, 0.72573, 3.58348
0.13589, 0.53424, 3.57152
0.30116, 0.40939, 3.52576
-0.03062, 0.42106, 3.54168
-0.08472, 0.17585, 3.47876
-0.06021, -0.07962, 3.36762
-0.04476, -0.17317, 3.34159
0.36686, 0.13572, 3.50051
0.37946, -0.07046, 3.36511
0.38980, -0.17412, 3.31239
0.14629, 0.16226, 3.52709
0.14744, 0.10530, 3.46168
0.22391, 0.03715, 3.44243
0.07448, 0.03246, 3.43842
0.13208, -0.53077, 3.45007
0.17151, -0.90018, 3.43221
0.13591, -0.92815, 3.36481
0.25867, -0.50048, 3.27523
0.25903, -0.84514, 3.19673
0.27522, -0.91357, 3.13281
0.13724, 0.72041, 3.54098
0.13583, 0.53405, 3.55769
