Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.53,152.66,5.01,1.5,150.43,4.94,,52,76.9
1.54,154.45,5.07,1.53,152.77,5.01,,52,79.4
1.53,153.27,5.03,1.52,151.57,4.97,,52.8,78.2
1.52,152.47,5,1.51,150.91,4.95,,52.4,76.9
1.53,152.88,5.02,1.51,150.94,4.95,,52.4,76.8
1.5,150.44,4.94,1.49,148.67,4.88,,52.2,74.3
1.52,151.8,4.98,1.5,150.05,4.92,,51.9,74.5
1.51,151.06,4.96,1.5,149.55,4.91,,53,74.1
1.51,151.17,4.96,1.5,149.82,4.92,,49.4,72.9
1.52,152.23,4.99,1.51,151.34,4.97,,48.9,75.6
1.53,153.3,5.03,1.52,152.26,5,,49,76.7
1.54,153.88,5.05,1.53,152.69,5.01,,49.2,76.6
1.54,154.49,5.07,1.53,153.2,5.03,,49.3,77.1
1.55,155.09,5.09,1.54,153.91,5.05,,49.1,77.8
1.55,155.36,5.1,1.54,154.3,5.06,,48.8,77.8
1.55,155.41,5.1,1.54,154.21,5.06,,48.8,78
1.56,155.93,5.12,1.55,154.57,5.07,,48.8,78.6
1.55,155.49,5.1,1.54,154.29,5.06,,48.5,78.4
1.55,154.81,5.08,1.54,153.92,5.05,,48.5,78.1
1.57,156.55,5.14,1.55,155.24,5.09,,48.1,79.6
1.55,155.44,5.1,1.54,154.15,5.06,,48.3,78.1
1.56,156.11,5.12,1.55,154.71,5.08,,48.4,79
1.54,153.77,5.04,1.52,152.5,5,,47.8,76.5
1.53,152.74,5.01,1.51,151.47,4.97,,48.2,75.7
1.53,153.42,5.03,1.52,151.96,4.99,,47.6,76.4
1.53,152.51,5,1.51,151.1,4.96,,47.8,75.8
1.52,152.12,4.99,1.5,150.4,4.93,,47.6,74.9
1.5,150.49,4.94,1.49,148.86,4.88,,47.8,73.7
1.5,149.68,4.91,1.48,147.93,4.85,,48.2,72.8
1.5,150.11,4.92,1.48,148.27,4.86,,48.6,72.7
1.5,150.37,4.93,1.49,148.88,4.88,,49.6,73.4
1.51,151.45,4.97,1.5,149.69,4.91,,52,73.4
1.5,149.79,4.91,1.48,148.35,4.87,,52.4,72.8
1.49,148.83,4.88,1.48,147.54,4.84,,52,71.6
1.51,151.11,4.96,1.5,149.66,4.91,,52.7,73.6
1.5,150.28,4.93,1.49,148.91,4.89,,51.2,72.8
1.5,149.82,4.92,1.48,148.38,4.87,,52.4,72.6
1.5,150.31,4.93,1.49,148.67,4.88,,52.1,72.8
