Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
171,132,128,143,0,0,127,143,HS,HS
169,123,127,147,-1,4,127,143,HS,HS
167,126,128,146,1,-1,127,143,HS,HS
166,135,126,138,-2,-8,127,143,HS,HS
150,147,119,139,-7,1,115,135,FF,HS
155,144,114,136,-5,-3,115,135,FF,HS
163,154,118,135,4,-1,115,135,FF,HS
169,151,109,131,-9,-4,115,135,FF,HS
170,148,108,126,-1,-5,104,121,FF,FF
175,154,107,117,-1,-9,104,121,FF,FF
170,158,103,120,-4,3,104,121,FF,FF
169,164,101,122,-2,2,104,121,FF,FF
172,164,102,125,1,3,99,127,FF,FF
171,170,102,123,0,-2,99,127,FF,FF
170,177,98,132,-4,9,99,127,FF,FF
170,176,95,128,-3,-4,99,127,FF,FF
167,174,92,136,-3,8,87,129,TO,FF
167,178,91,131,-1,-5,87,129,TO,FF
165,177,88,127,-3,-4,87,129,TO,FF
154,174,80,122,-8,-5,87,129,TO,FF
149,173,77,121,-3,-1,86,124,TO,FF
148,174,83,121,6,0,86,124,TO,FF
150,174,90,129,7,8,86,124,TO,FF
151,174,97,127,7,-2,86,124,TO,FF
152,176,101,127,4,0,107,126,FF,FF
154,175,105,124,4,-3,107,126,FF,FF
157,176,110,129,5,5,107,126,FF,FF
163,174,114,127,4,-2,107,126,FF,FF
164,173,118,123,4,-4,124,120,HS,FF
171,172,122,122,4,-1,124,120,HS,FF
172,171,124,119,2,-3,124,120,HS,FF
174,171,133,117,9,-2,124,120,HS,FF
165,171,131,113,-2,-4,126,112,HS,FF
165,170,129,110,-2,-3,126,112,HS,FF
158,168,123,112,-6,2,126,112,HS,FF
156,163,121,115,-2,3,126,112,HS,FF
157,159,125,109,4,-6,126,111,HS,FF
157,153,124,111,-1,2,126,111,HS,FF
163,152,127,112,3,1,126,111,HS,FF
168,148,130,112,3,0,126,111,HS,FF
171,152,132,108,2,-4,133,111,HS,FF
173,150,135,110,3,2,133,111,HS,FF
174,155,135,111,0,1,133,111,HS,FF
171,159,133,115,-2,4,133,111,HS,FF
170,162,135,113,2,-2,121,120,FF,FF
170,172,125,116,-10,3,121,120,FF,FF
169,178,117,125,-8,9,121,120,FF,FF
167,176,110,127,-7,2,121,120,FF,FF
164,172,115,131,5,4,107,126,FF,FF
165,179,107,124,-8,-7,107,126,FF,FF
160,178,100,124,-7,0,107,126,FF,FF
153,172,108,125,8,1,107,126,FF,FF
147,173,99,125,-9,0,98,127,FF,FF
144,171,92,124,-7,-1,98,127,FF,FF
144,172,99,126,7,2,98,127,FF,FF
143,174,104,133,5,7,98,127,FF,FF
150,175,110,124,6,-9,115,114,FF,FF
150,176,114,117,4,-7,115,114,FF,FF
155,174,117,111,3,-6,115,114,FF,FF
157,173,120,106,3,-5,115,114,FF,FF
164,173,123,102,3,-4,129,110,HS,FF
172,172,130,109,7,7,129,110,HS,FF
172,167,132,113,2,4,129,110,HS,FF
171,171,131,117,-1,4,129,110,HS,FF
166,164,129,121,-2,4,131,117,HS,FF
160,165,127,116,-2,-5,131,117,HS,FF
158,162,133,119,6,3,131,117,HS,FF
158,155,136,115,3,-4,131,117,HS,FF
160,151,129,110,-7,-5,127,108,HS,FF
164,150,127,101,-2,-9,127,108,HS,FF
170,154,128,109,1,8,127,108,HS,FF
173,154,127,112,-1,3,127,108,HS,FF
174,158,128,115,1,3,128,115,HS,FF
175,162,126,121,-2,6,128,115,HS,FF
176,167,128,113,2,-8,128,115,HS,FF
176,170,130,114,2,1,128,115,HS,FF
174,176,130,118,0,4,125,119,HS,FF
174,178,124,120,-6,2,125,119,HS,FF
173,175,124,119,0,-1,125,119,HS,FF
171,178,123,119,-1,0,125,119,HS,FF
169,179,121,119,-2,0,122,118,FF,FF
165,178,120,119,-1,0,122,118,FF,FF
160,177,126,118,6,-1,122,118,FF,FF
153,174,123,117,-3,-1,122,118,FF,FF
148,173,120,116,-3,-1,114,115,FF,FF
145,172,116,115,-4,-1,114,115,FF,FF
146,173,109,116,-7,1,114,115,FF,FF
150,174,111,115,2,-1,114,115,FF,FF
152,173,113,111,2,-4,118,107,FF,FF
158,173,116,112,3,1,118,107,FF,FF
164,172,123,109,7,-3,118,107,FF,FF
169,155,123,99,0,-10,118,107,FF,FF
169,154,120,97,-3,-2,123,96,HS,TO
172,145,126,93,6,-4,123,96,HS,TO
171,141,126,95,0,2,123,96,HS,TO
167,140,121,99,-5,4,123,96,HS,TO
159,141,122,104,1,5,124,98,HS,TO
159,140,124,101,2,-3,124,98,HS,TO
156,140,124,97,0,-4,124,98,HS,TO
157,134,127,92,3,-5,124,98,HS,TO
162,141,122,87,-5,-5,120,92,FF,TO
166,146,116,89,-6,2,120,92,FF,TO
169,150,121,96,5,7,120,92,FF,TO
170,156,124,96,3,0,120,92,FF,TO
170,158,118,97,-6,1,114,100,FF,TO
170,164,113,101,-5,4,114,100,FF,TO
171,166,109,104,-4,3,114,100,FF,TO
170,169,117,100,8,-4,114,100,FF,TO
171,174,114,106,-3,6,111,112,FF,FF
170,179,110,112,-4,6,111,112,FF,FF
170,177,107,115,-3,3,111,112,FF,FF
169,173,116,117,9,2,111,112,FF,FF
168,175,121,115,5,-2,119,113,FF,FF
164,174,125,114,4,-1,119,113,FF,FF
166,173,119,113,-6,-1,119,113,FF,FF
164,170,114,113,-5,0,119,113,FF,FF
157,161,111,108,-3,-5,105,104,FF,FF
154,143,101,99,-10,-9,105,104,FF,FF
143,98,105,106,4,7,105,104,FF,FF
145,174,127,106,22,0,105,104,FF,FF
